order_id,customer_id,order_date,order_status,payment_method,subtotal,discount_amount,shipping_fee,tax_amount,total_order_value,delivery_city,delivery_state,coupon_code,is_failed_order,is_returned,revenue_leakage_flag,refund_amount,revenue_loss_amount,net_revenue
702,6861,2026-03-20,Delivered,UPI,21654.56,2525.51,0.0,3443.23,22572.28,Mumbai,Maharashtra,SAVE10,No,No,No,343,0.0,22229.28
703,6861,2026-04-11,Delivered,UPI,8081.65,933.18,0.0,1286.72,8435.19,Mumbai,Maharashtra,BIGBASH,No,No,No,42,0.0,8393.19
704,6904,2025-02-12,Failed,UPI,417.37,52.56,50.0,65.67,480.48,Indore,Madhya Pradesh,WELCOME100,Yes,No,Yes,35,480.48,445.48
705,356,2024-11-27,Delivered,Wallet,175107.4,17168.92,0.0,28428.93,186367.41,Kochi,Kerala,FESTIVE20,No,No,No,356,0.0,186011.41
706,356,2024-12-22,Delivered,Wallet,10123.94,1064.96,0.0,1630.62,10689.6,Kochi,Kerala,FESTIVE20,No,No,No,378,0.0,10311.6
707,2962,2024-10-20,Delivered,Net Banking,5385.17,5.13,0.0,968.41,6348.45,Jaipur,Rajasthan,PAYTM50,No,No,No,460,0.0,5888.45
708,7482,2025-03-08,Delivered,Wallet,1623.11,0.0,0.0,292.16,1915.27,Patna,Bihar,No Coupon,No,No,No,416,0.0,1499.27
709,4386,2026-01-13,Delivered,Credit Card,10140.97,304.92,0.0,1770.49,11606.54,Bengaluru,Karnataka,WELCOME100,No,No,No,192,0.0,11414.54
710,4386,2026-02-02,Failed,UPI,145328.64,17399.61,0.0,23027.23,150956.26,Bengaluru,Karnataka,SAVE10,Yes,No,Yes,98,150956.26,150858.26
711,6908,2025-01-20,Delivered,UPI,1830.26,57.42,0.0,319.11,2091.95,Pune,Maharashtra,SAVE10,No,No,No,277,0.0,1814.95
712,4706,2026-04-23,Returned,UPI,353240.99,0.0,0.0,63583.38,416824.37,Kolkata,West Bengal,No Coupon,No,Yes,Yes,323,323.0,416501.37
713,3171,2026-01-23,Delivered,Credit Card,180650.08,25014.2,0.0,28014.46,183650.34,Chennai,Tamil Nadu,BIGBASH,No,No,No,133,0.0,183517.34
714,3171,2026-02-24,Delivered,UPI,29857.44,1216.76,0.0,5155.32,33796.0,Chennai,Tamil Nadu,PAYTM50,No,No,No,217,0.0,33579.0
715,10020,2025-05-10,Delivered,Net Banking,171509.67,18477.34,0.0,27545.82,180578.15,Indore,Madhya Pradesh,FESTIVE20,No,No,No,283,0.0,180295.15
716,5981,2025-05-27,Cancelled,Credit Card,1459.37,193.38,0.0,227.88,1493.87,Kochi,Kerala,FESTIVE20,No,No,No,494,0.0,999.87
717,5981,2025-06-21,Delivered,Net Banking,1671.74,108.06,0.0,281.46,1845.14,Kochi,Kerala,WELCOME100,No,No,No,487,0.0,1358.14
718,3915,2025-02-05,Delivered,Credit Card,307383.74,14036.21,0.0,52802.56,346150.09,Kochi,Kerala,SAVE10,No,No,No,198,0.0,345952.09
719,4445,2026-01-14,Delivered,COD,45911.17,0.0,0.0,8264.01,54175.18,Kolkata,West Bengal,No Coupon,No,No,No,234,0.0,53941.18
720,2051,2024-09-10,Delivered,COD,1811.5,269.21,0.0,277.61,1819.9,Patna,Bihar,BIGBASH,No,No,No,25,0.0,1794.9
721,2051,2024-10-07,Delivered,UPI,64281.43,4919.73,0.0,10685.11,70046.81,Patna,Bihar,FESTIVE20,No,No,No,368,0.0,69678.81
722,8213,2026-03-22,Cancelled,UPI,10858.51,278.55,0.0,1904.39,12484.35,Bengaluru,Karnataka,SAVE10,No,No,No,124,0.0,12360.35
723,6138,2026-05-13,Delivered,Credit Card,2509.16,34.02,0.0,445.53,2920.67,Mumbai,Maharashtra,BIGBASH,No,No,No,393,0.0,2527.67
724,6138,2026-06-05,Delivered,UPI,1894.02,0.0,0.0,340.92,2234.94,Mumbai,Maharashtra,No Coupon,No,No,No,482,0.0,1752.94
725,1403,2026-02-06,Failed,Wallet,2938.62,89.91,0.0,512.77,3361.48,Hyderabad,Telangana,FESTIVE20,Yes,No,Yes,261,3361.48,3100.48
726,1403,2026-03-09,Cancelled,Credit Card,5286.96,333.58,0.0,891.61,5844.99,Hyderabad,Telangana,WELCOME100,No,No,No,40,0.0,5804.99
727,1069,2025-01-10,Failed,Credit Card,139755.01,0.0,0.0,25155.9,164910.91,Kochi,Kerala,No Coupon,Yes,No,Yes,123,164910.91,164787.91
728,1069,2025-02-11,Delivered,COD,2573.04,293.27,0.0,410.36,2690.13,Kochi,Kerala,SAVE10,No,No,No,83,0.0,2607.13
729,5907,2025-08-11,Delivered,COD,39849.17,0.0,0.0,7172.85,47022.02,Lucknow,Uttar Pradesh,No Coupon,No,No,No,196,0.0,46826.02
730,5907,2025-09-21,Delivered,Credit Card,2097.58,0.0,0.0,377.56,2475.14,Lucknow,Uttar Pradesh,No Coupon,No,No,No,439,0.0,2036.14
731,6366,2024-09-03,Delivered,UPI,83644.03,0.0,0.0,15055.93,98699.96,Chennai,Tamil Nadu,No Coupon,No,No,No,257,0.0,98442.96
732,3569,2024-12-22,Delivered,Credit Card,2777.89,317.11,0.0,442.94,2903.72,Lucknow,Uttar Pradesh,WELCOME100,No,No,No,66,0.0,2837.72
733,5186,2024-12-23,Delivered,UPI,142673.18,0.0,0.0,25681.17,168354.35,Jaipur,Rajasthan,No Coupon,No,No,No,200,0.0,168154.35
734,5186,2025-01-12,Cancelled,UPI,6323.41,747.07,0.0,1003.74,6580.08,Jaipur,Rajasthan,PAYTM50,No,No,No,328,0.0,6252.08
735,5237,2025-05-08,Delivered,COD,107051.36,5169.48,0.0,18338.74,120220.62,Mumbai,Maharashtra,PAYTM50,No,No,No,335,0.0,119885.62
736,5237,2025-06-01,Delivered,Wallet,32264.56,2659.02,0.0,5329.0,34934.54,Mumbai,Maharashtra,BIGBASH,No,No,No,327,0.0,34607.54
737,5118,2025-03-21,Delivered,Credit Card,32637.56,4744.78,0.0,5020.7,32913.48,Jaipur,Rajasthan,PAYTM50,No,No,No,93,0.0,32820.48
738,5118,2025-04-19,Delivered,COD,7727.27,0.0,0.0,1390.91,9118.18,Jaipur,Rajasthan,No Coupon,No,No,No,472,0.0,8646.18
739,2469,2025-08-12,Delivered,UPI,2583.37,201.21,0.0,428.79,2810.95,Chennai,Tamil Nadu,FESTIVE20,No,No,No,224,0.0,2586.95
740,2469,2025-09-18,Delivered,Credit Card,719.67,96.68,50.0,112.14,785.13,Chennai,Tamil Nadu,WELCOME100,No,No,No,155,0.0,630.13
741,164,2026-08-01,Delivered,UPI,1247.4,0.0,0.0,224.53,1471.93,Lucknow,Uttar Pradesh,No Coupon,No,No,No,196,0.0,1275.93
742,5873,2025-03-16,Delivered,COD,1243.16,0.0,0.0,223.77,1466.93,Mumbai,Maharashtra,No Coupon,No,No,No,400,0.0,1066.93
743,5873,2025-04-01,Delivered,UPI,31159.3,2773.63,0.0,5109.42,33495.09,Mumbai,Maharashtra,FESTIVE20,No,No,No,319,0.0,33176.09
744,8709,2024-11-05,Returned,Debit Card,171495.59,12084.81,0.0,28693.94,188104.72,Kochi,Kerala,WELCOME100,No,Yes,Yes,441,441.0,187663.72
745,1984,2025-03-06,Delivered,UPI,30226.44,3478.53,0.0,4814.62,31562.53,Hyderabad,Telangana,FESTIVE20,No,No,No,278,0.0,31284.53
746,99,2026-02-15,Returned,Wallet,28872.88,4316.4,0.0,4420.17,28976.65,Chennai,Tamil Nadu,SAVE10,No,Yes,Yes,74,74.0,28902.65
747,1652,2024-12-26,Delivered,UPI,8445.58,0.0,0.0,1520.2,9965.78,Hyderabad,Telangana,No Coupon,No,No,No,380,0.0,9585.78
748,1652,2025-01-31,Delivered,Debit Card,286465.33,19955.49,0.0,47971.77,314481.61,Hyderabad,Telangana,SAVE10,No,No,No,188,0.0,314293.61
749,7220,2026-05-27,Cancelled,Debit Card,50354.63,0.0,0.0,9063.83,59418.46,Kolkata,West Bengal,No Coupon,No,No,No,57,0.0,59361.46
750,7220,2026-07-09,Delivered,Net Banking,1395.15,0.0,0.0,251.13,1646.28,Kolkata,West Bengal,No Coupon,No,No,No,192,0.0,1454.28
751,5011,2026-01-13,Delivered,UPI,99600.57,0.0,0.0,17928.1,117528.67,Chennai,Tamil Nadu,No Coupon,No,No,No,231,0.0,117297.67
752,5011,2026-02-22,Cancelled,UPI,957.7,59.63,50.0,161.65,1109.72,Chennai,Tamil Nadu,PAYTM50,No,No,No,431,0.0,678.72
753,2943,2025-03-09,Cancelled,Debit Card,5092.96,0.0,0.0,916.73,6009.69,Ahmedabad,Gujarat,No Coupon,No,No,No,455,0.0,5554.69
754,10174,2025-11-25,Delivered,Credit Card,7496.42,0.0,0.0,1349.36,8845.78,Kolkata,West Bengal,No Coupon,No,No,No,42,0.0,8803.78
755,10174,2026-01-02,Delivered,Credit Card,13059.19,1090.34,0.0,2154.39,14123.24,Kolkata,West Bengal,FESTIVE20,No,No,No,69,0.0,14054.24
756,2739,2026-07-25,Delivered,Credit Card,3237.95,0.0,0.0,582.83,3820.78,Hyderabad,Telangana,No Coupon,No,No,No,286,0.0,3534.78
757,7655,2026-02-16,Delivered,UPI,154775.14,10609.09,0.0,25949.89,170115.94,Patna,Bihar,PAYTM50,No,No,No,460,0.0,169655.94
758,7655,2026-03-26,Returned,UPI,4198.5,218.98,0.0,716.31,4695.83,Patna,Bihar,SAVE10,No,Yes,Yes,315,315.0,4380.83
759,7524,2026-04-11,Delivered,Debit Card,148257.19,0.0,0.0,26686.29,174943.48,Hyderabad,Telangana,No Coupon,No,No,No,184,0.0,174759.48
760,1172,2025-07-18,Delivered,UPI,1666.41,98.91,0.0,282.15,1849.65,Bengaluru,Karnataka,PAYTM50,No,No,No,26,0.0,1823.65
761,3897,2025-09-17,Delivered,UPI,213897.6,5989.01,0.0,37423.55,245332.14,Delhi,Delhi,WELCOME100,No,No,No,120,0.0,245212.14
762,3897,2025-10-26,Delivered,Debit Card,10692.97,0.0,0.0,1924.73,12617.7,Delhi,Delhi,No Coupon,No,No,No,125,0.0,12492.7
763,8448,2026-01-08,Delivered,UPI,44937.57,0.0,0.0,8088.76,53026.33,Kochi,Kerala,No Coupon,No,No,No,340,0.0,52686.33
764,6508,2025-06-12,Delivered,UPI,21654.56,1079.27,0.0,3703.55,24278.84,Delhi,Delhi,PAYTM50,No,No,No,28,0.0,24250.84
765,7374,2026-06-12,Failed,Credit Card,12414.76,392.12,0.0,2164.08,14186.72,Lucknow,Uttar Pradesh,SAVE10,Yes,No,Yes,359,14186.72,13827.72
766,2502,2025-11-21,Delivered,UPI,87744.71,7383.66,0.0,14464.99,94826.04,Jaipur,Rajasthan,BIGBASH,No,No,No,145,0.0,94681.04
767,2502,2026-01-01,Delivered,Credit Card,94515.4,0.0,0.0,17012.77,111528.17,Jaipur,Rajasthan,No Coupon,No,No,No,478,0.0,111050.17
768,4894,2025-07-04,Delivered,Debit Card,138924.32,0.0,0.0,25006.38,163930.7,Jaipur,Rajasthan,No Coupon,No,No,No,385,0.0,163545.7
769,4894,2025-07-26,Cancelled,Credit Card,2245.24,192.49,0.0,369.5,2422.25,Jaipur,Rajasthan,WELCOME100,No,No,No,162,0.0,2260.25
770,10053,2025-10-10,Cancelled,COD,5329.37,365.16,0.0,893.56,5857.77,Ahmedabad,Gujarat,FESTIVE20,No,No,No,380,0.0,5477.77
771,10053,2025-11-22,Delivered,UPI,138575.56,19853.37,0.0,21369.99,140092.18,Ahmedabad,Gujarat,PAYTM50,No,No,No,266,0.0,139826.18
772,5138,2025-12-09,Returned,UPI,5224.75,143.13,0.0,914.69,5996.31,Delhi,Delhi,BIGBASH,No,Yes,Yes,345,345.0,5651.31
773,1086,2024-10-27,Delivered,Credit Card,3360.14,0.0,0.0,604.83,3964.97,Mumbai,Maharashtra,No Coupon,No,No,No,6,0.0,3958.97
774,1663,2026-04-12,Delivered,Wallet,334.12,48.08,50.0,51.49,387.53,Patna,Bihar,PAYTM50,No,No,No,219,0.0,168.52999999999997
775,1663,2026-05-09,Cancelled,UPI,106379.24,0.0,0.0,19148.26,125527.5,Patna,Bihar,No Coupon,No,No,No,144,0.0,125383.5
776,8204,2025-03-10,Delivered,UPI,75380.11,8053.01,0.0,12118.88,79445.98,Pune,Maharashtra,FESTIVE20,No,No,No,0,0.0,79445.98
777,5888,2025-08-24,Delivered,UPI,2421.09,21.92,0.0,431.85,2831.02,Jaipur,Rajasthan,FESTIVE20,No,No,No,14,0.0,2817.02
778,5888,2025-10-05,Delivered,UPI,6505.39,313.66,0.0,1114.51,7306.24,Jaipur,Rajasthan,PAYTM50,No,No,No,369,0.0,6937.24
779,5348,2026-06-18,Delivered,UPI,7493.02,160.66,0.0,1319.82,8652.18,Kochi,Kerala,SAVE10,No,No,No,236,0.0,8416.18
780,5348,2026-07-27,Delivered,Net Banking,274.73,22.65,50.0,45.37,347.45,Kochi,Kerala,FESTIVE20,No,No,No,430,0.0,-82.55000000000001
781,2000,2026-05-21,Delivered,UPI,96906.19,0.0,0.0,17443.11,114349.3,Bengaluru,Karnataka,No Coupon,No,No,No,346,0.0,114003.3
782,6384,2025-05-10,Delivered,UPI,181573.75,0.0,0.0,32683.27,214257.02,Bengaluru,Karnataka,No Coupon,No,No,No,473,0.0,213784.02
783,6384,2025-06-22,Cancelled,UPI,83770.22,6301.25,0.0,13944.41,91413.38,Bengaluru,Karnataka,WELCOME100,No,No,No,345,0.0,91068.38
784,7265,2025-09-26,Returned,COD,13734.26,0.0,0.0,2472.17,16206.43,Lucknow,Uttar Pradesh,No Coupon,No,Yes,Yes,0,0.0,16206.43
785,7265,2025-10-12,Failed,Debit Card,538.52,0.0,50.0,96.93,685.45,Lucknow,Uttar Pradesh,No Coupon,Yes,No,Yes,353,685.45,332.45000000000005
786,4776,2025-11-19,Delivered,Net Banking,529.3,19.37,50.0,91.79,651.72,Bengaluru,Karnataka,BIGBASH,No,No,No,159,0.0,492.72
787,10302,2024-12-22,Delivered,Net Banking,58417.98,0.0,0.0,10515.24,68933.22,Indore,Madhya Pradesh,No Coupon,No,No,No,412,0.0,68521.22
788,1567,2026-05-13,Delivered,Credit Card,92329.15,1022.91,0.0,16435.12,107741.36,Bengaluru,Karnataka,WELCOME100,No,No,No,329,0.0,107412.36
789,1567,2026-06-10,Failed,Credit Card,202108.09,17550.01,0.0,33220.45,217778.53,Bengaluru,Karnataka,PAYTM50,Yes,No,Yes,309,217778.53,217469.53
790,8550,2025-01-04,Delivered,UPI,31761.91,0.0,0.0,5717.14,37479.05,Bengaluru,Karnataka,No Coupon,No,No,No,11,0.0,37468.05
791,6819,2025-07-03,Returned,COD,47573.25,0.0,0.0,8563.18,56136.43,Kolkata,West Bengal,No Coupon,No,Yes,Yes,250,250.0,55886.43
792,6819,2025-08-09,Returned,UPI,386801.68,27164.84,0.0,64734.63,424371.47,Kolkata,West Bengal,FESTIVE20,No,Yes,Yes,111,111.0,424260.47
793,5861,2024-09-07,Returned,COD,2122.25,299.06,0.0,328.17,2151.36,Jaipur,Rajasthan,BIGBASH,No,Yes,Yes,437,437.0,1714.36
794,1950,2026-02-17,Delivered,UPI,11643.88,0.0,0.0,2095.9,13739.78,Delhi,Delhi,No Coupon,No,No,No,230,0.0,13509.78
795,5876,2025-04-24,Returned,UPI,3692.66,476.84,0.0,578.85,3794.67,Jaipur,Rajasthan,WELCOME100,No,Yes,Yes,176,176.0,3618.67
796,5876,2025-05-14,Failed,COD,13755.33,0.0,0.0,2475.96,16231.29,Jaipur,Rajasthan,No Coupon,Yes,No,Yes,385,16231.29,15846.29
797,6254,2026-07-29,Delivered,UPI,47079.69,0.0,0.0,8474.34,55554.03,Delhi,Delhi,No Coupon,No,No,No,176,0.0,55378.03
798,6711,2025-03-17,Delivered,Debit Card,18480.7,0.0,0.0,3326.53,21807.23,Indore,Madhya Pradesh,No Coupon,No,No,No,328,0.0,21479.23
799,6711,2025-04-15,Cancelled,Debit Card,180466.47,0.0,0.0,32483.96,212950.43,Indore,Madhya Pradesh,No Coupon,No,No,No,41,0.0,212909.43
800,2812,2025-12-22,Delivered,Net Banking,61039.62,0.0,0.0,10987.13,72026.75,Kolkata,West Bengal,No Coupon,No,No,No,136,0.0,71890.75
801,2812,2026-01-15,Delivered,Credit Card,156383.65,14379.68,0.0,25560.71,167564.68,Kolkata,West Bengal,SAVE10,No,No,No,442,0.0,167122.68
802,8469,2025-04-23,Delivered,UPI,2650.71,252.63,0.0,431.65,2829.73,Patna,Bihar,BIGBASH,No,No,No,52,0.0,2777.73
803,2789,2025-07-31,Delivered,UPI,31777.35,0.0,0.0,5719.92,37497.27,Jaipur,Rajasthan,No Coupon,No,No,No,145,0.0,37352.27
804,2789,2025-09-14,Delivered,UPI,761.45,0.0,50.0,137.06,948.51,Jaipur,Rajasthan,No Coupon,No,No,No,140,0.0,808.51
805,974,2025-02-14,Delivered,Credit Card,10777.97,1359.23,0.0,1695.37,11114.11,Bengaluru,Karnataka,FESTIVE20,No,No,No,29,0.0,11085.11
806,6966,2025-11-26,Delivered,UPI,7471.93,46.74,0.0,1336.53,8761.72,Kochi,Kerala,SAVE10,No,No,No,126,0.0,8635.72
807,6966,2025-12-12,Delivered,Debit Card,35366.0,3442.45,0.0,5746.24,37669.79,Kochi,Kerala,WELCOME100,No,No,No,73,0.0,37596.79
808,2275,2025-05-09,Delivered,UPI,37037.91,4668.76,0.0,5826.45,38195.6,Kolkata,West Bengal,WELCOME100,No,No,No,399,0.0,37796.6
809,2275,2025-06-16,Delivered,Net Banking,56227.35,0.0,0.0,10120.92,66348.27,Kolkata,West Bengal,No Coupon,No,No,No,170,0.0,66178.27
810,2816,2026-06-27,Delivered,UPI,2322.29,233.42,0.0,376.0,2464.87,Pune,Maharashtra,FESTIVE20,No,No,No,399,0.0,2065.87
811,2816,2026-07-22,Delivered,Debit Card,165567.2,0.0,0.0,29802.1,195369.3,Pune,Maharashtra,No Coupon,No,No,No,67,0.0,195302.3
812,4378,2025-04-26,Delivered,UPI,4990.11,0.0,0.0,898.22,5888.33,Bengaluru,Karnataka,No Coupon,No,No,No,212,0.0,5676.33
813,10424,2025-01-19,Cancelled,UPI,3714.16,290.62,0.0,616.24,4039.78,Kochi,Kerala,WELCOME100,No,No,No,272,0.0,3767.78
814,9694,2026-04-10,Cancelled,Credit Card,114310.04,745.32,0.0,20441.65,134006.37,Chennai,Tamil Nadu,BIGBASH,No,No,No,379,0.0,133627.37
815,9694,2026-05-01,Delivered,Credit Card,93895.84,11055.47,0.0,14911.27,97751.64,Chennai,Tamil Nadu,BIGBASH,No,No,No,241,0.0,97510.64
816,8703,2026-02-09,Delivered,Credit Card,152207.42,13238.57,0.0,25014.39,163983.24,Ahmedabad,Gujarat,FESTIVE20,No,No,No,495,0.0,163488.24
817,8703,2026-03-23,Delivered,COD,245284.65,1852.33,0.0,43817.82,287250.14,Ahmedabad,Gujarat,PAYTM50,No,No,No,128,0.0,287122.14
818,4247,2026-04-15,Delivered,UPI,2920.51,245.81,0.0,481.45,3156.15,Jaipur,Rajasthan,BIGBASH,No,No,No,9,0.0,3147.15
819,2162,2026-04-03,Delivered,UPI,3132.88,214.33,0.0,525.34,3443.89,Kolkata,West Bengal,PAYTM50,No,No,No,293,0.0,3150.89
820,2162,2026-05-02,Delivered,UPI,3087.47,105.74,0.0,536.71,3518.44,Kolkata,West Bengal,FESTIVE20,No,No,No,199,0.0,3319.44
821,3677,2024-08-23,Delivered,Credit Card,42484.11,0.0,0.0,7647.14,50131.25,Patna,Bihar,No Coupon,No,No,No,314,0.0,49817.25
822,3677,2024-09-13,Delivered,Debit Card,93091.89,7474.13,0.0,15411.2,101028.96,Patna,Bihar,PAYTM50,No,No,No,335,0.0,100693.96
823,3426,2026-05-03,Delivered,UPI,27901.07,3485.57,0.0,4394.79,28810.29,Chennai,Tamil Nadu,FESTIVE20,No,No,No,449,0.0,28361.29
824,3580,2025-01-13,Cancelled,Debit Card,2834.13,0.0,0.0,510.14,3344.27,Ahmedabad,Gujarat,No Coupon,No,No,No,493,0.0,2851.27
825,3532,2025-05-22,Delivered,Debit Card,30318.77,1446.22,0.0,5197.06,34069.61,Kolkata,West Bengal,SAVE10,No,No,No,10,0.0,34059.61
826,3532,2025-06-22,Failed,Credit Card,36017.37,0.0,0.0,6483.13,42500.5,Kolkata,West Bengal,No Coupon,Yes,No,Yes,35,42500.5,42465.5
827,8722,2026-02-22,Delivered,UPI,49138.28,0.0,0.0,8844.89,57983.17,Ahmedabad,Gujarat,No Coupon,No,No,No,351,0.0,57632.17
828,1401,2026-03-15,Delivered,COD,32765.04,3878.0,0.0,5199.67,34086.71,Pune,Maharashtra,WELCOME100,No,No,No,412,0.0,33674.71
829,7589,2024-08-10,Cancelled,Net Banking,81906.37,6012.47,0.0,13660.9,89554.8,Kolkata,West Bengal,SAVE10,No,No,No,74,0.0,89480.8
830,7589,2024-09-18,Delivered,UPI,3484.68,0.0,0.0,627.24,4111.92,Kolkata,West Bengal,No Coupon,No,No,No,382,0.0,3729.92
831,3729,2025-01-31,Failed,UPI,341605.09,7695.33,0.0,60103.76,394013.52,Lucknow,Uttar Pradesh,WELCOME100,Yes,No,Yes,168,394013.52,393845.52
832,3729,2025-03-07,Delivered,Wallet,10271.57,0.0,0.0,1848.88,12120.45,Lucknow,Uttar Pradesh,No Coupon,No,No,No,282,0.0,11838.45
833,4945,2025-10-29,Failed,Credit Card,6369.71,262.06,0.0,1099.38,7207.03,Lucknow,Uttar Pradesh,PAYTM50,Yes,No,Yes,27,7207.03,7180.03
834,6095,2025-09-19,Delivered,UPI,80247.93,11785.57,0.0,12323.22,80785.58,Indore,Madhya Pradesh,FESTIVE20,No,No,No,246,0.0,80539.58
835,2095,2024-11-15,Delivered,UPI,45212.18,4902.13,0.0,7255.81,47565.86,Pune,Maharashtra,BIGBASH,No,No,No,14,0.0,47551.86
836,2095,2024-12-26,Delivered,UPI,239959.3,0.0,0.0,43192.67,283151.97,Pune,Maharashtra,No Coupon,No,No,No,472,0.0,282679.97
837,7456,2025-10-24,Delivered,Net Banking,8708.73,765.76,0.0,1429.73,9372.7,Lucknow,Uttar Pradesh,BIGBASH,No,No,No,112,0.0,9260.7
838,713,2024-08-08,Delivered,Credit Card,116186.43,0.0,0.0,20913.56,137099.99,Jaipur,Rajasthan,No Coupon,No,No,No,206,0.0,136893.99
839,10066,2026-04-29,Failed,Debit Card,15311.53,1284.88,0.0,2524.8,16551.45,Bengaluru,Karnataka,WELCOME100,Yes,No,Yes,141,16551.45,16410.45
840,10066,2026-05-15,Delivered,Debit Card,144333.3,0.0,0.0,25979.99,170313.29,Bengaluru,Karnataka,No Coupon,No,No,No,170,0.0,170143.29
841,7844,2025-04-15,Delivered,Debit Card,3340.84,111.85,0.0,581.22,3810.21,Jaipur,Rajasthan,WELCOME100,No,No,No,227,0.0,3583.21
842,7844,2025-05-21,Delivered,UPI,185902.3,11709.14,0.0,31354.77,205547.93,Jaipur,Rajasthan,BIGBASH,No,No,No,451,0.0,205096.93
843,6459,2025-03-12,Cancelled,UPI,477.95,23.78,50.0,81.75,585.92,Delhi,Delhi,BIGBASH,No,No,No,449,0.0,136.91999999999996
844,6459,2025-04-18,Failed,UPI,84890.72,0.0,0.0,15280.33,100171.05,Delhi,Delhi,No Coupon,Yes,No,Yes,70,100171.05,100101.05
845,8080,2024-08-16,Delivered,UPI,4840.69,0.0,0.0,871.32,5712.01,Indore,Madhya Pradesh,No Coupon,No,No,No,53,0.0,5659.01
846,5453,2024-09-09,Delivered,COD,5375.09,0.0,0.0,967.52,6342.61,Ahmedabad,Gujarat,No Coupon,No,No,No,424,0.0,5918.61
847,5453,2024-09-29,Delivered,Net Banking,1812.2,113.87,0.0,305.7,2004.03,Ahmedabad,Gujarat,PAYTM50,No,No,No,17,0.0,1987.03
848,6320,2026-06-28,Cancelled,Debit Card,3138.55,0.0,0.0,564.94,3703.49,Pune,Maharashtra,No Coupon,No,No,No,20,0.0,3683.49
849,6320,2026-07-29,Delivered,UPI,112320.64,11883.92,0.0,18078.61,118515.33,Pune,Maharashtra,PAYTM50,No,No,No,298,0.0,118217.33
850,2388,2026-01-04,Cancelled,Net Banking,51233.09,1641.84,0.0,8926.42,58517.67,Jaipur,Rajasthan,BIGBASH,No,No,No,80,0.0,58437.67
851,9678,2025-09-29,Returned,UPI,119654.07,2281.18,0.0,21127.12,138500.01,Kochi,Kerala,WELCOME100,No,Yes,Yes,271,271.0,138229.01
852,453,2024-09-16,Delivered,UPI,71604.88,6848.55,0.0,11656.14,76412.47,Kolkata,West Bengal,SAVE10,No,No,No,118,0.0,76294.47
853,8321,2024-08-14,Delivered,UPI,987.57,58.59,50.0,167.22,1146.2,Ahmedabad,Gujarat,FESTIVE20,No,No,No,482,0.0,664.2
854,8321,2024-09-24,Failed,Debit Card,2900.34,4.11,0.0,521.32,3417.55,Ahmedabad,Gujarat,SAVE10,Yes,No,Yes,248,3417.55,3169.55
855,5753,2026-01-15,Delivered,Credit Card,969.18,118.73,50.0,153.08,1053.53,Lucknow,Uttar Pradesh,WELCOME100,No,No,No,361,0.0,692.53
856,5753,2026-02-12,Delivered,UPI,113567.52,10893.72,0.0,18481.28,121155.08,Lucknow,Uttar Pradesh,WELCOME100,No,No,No,61,0.0,121094.08
857,4455,2026-01-31,Delivered,COD,4781.71,610.93,0.0,750.74,4921.52,Lucknow,Uttar Pradesh,WELCOME100,No,No,No,410,0.0,4511.52
858,2341,2025-11-20,Delivered,Credit Card,19839.65,2313.9,0.0,3154.63,20680.38,Jaipur,Rajasthan,WELCOME100,No,No,No,213,0.0,20467.38
859,2341,2025-12-23,Delivered,UPI,220236.16,21612.55,0.0,35752.25,234375.86,Jaipur,Rajasthan,BIGBASH,No,No,No,233,0.0,234142.86
860,10237,2026-02-13,Returned,UPI,21552.31,357.44,0.0,3815.08,25009.95,Indore,Madhya Pradesh,FESTIVE20,No,Yes,Yes,382,382.0,24627.95
861,10237,2026-03-01,Delivered,UPI,60887.16,0.0,0.0,10959.69,71846.85,Indore,Madhya Pradesh,No Coupon,No,No,No,331,0.0,71515.85
862,3192,2024-09-14,Cancelled,UPI,3329.89,42.84,0.0,591.67,3878.72,Kochi,Kerala,BIGBASH,No,No,No,146,0.0,3732.72
863,3192,2024-10-18,Returned,Credit Card,753.76,103.31,50.0,117.08,817.53,Kochi,Kerala,SAVE10,No,Yes,Yes,137,137.0,680.53
864,168,2025-04-09,Failed,UPI,9934.12,655.97,0.0,1670.07,10948.22,Jaipur,Rajasthan,BIGBASH,Yes,No,Yes,438,10948.22,10510.22
865,8420,2025-01-15,Delivered,UPI,2556.0,63.3,0.0,448.69,2941.39,Mumbai,Maharashtra,FESTIVE20,No,No,No,457,0.0,2484.39
866,8420,2025-02-01,Delivered,UPI,18684.28,0.0,0.0,3363.17,22047.45,Mumbai,Maharashtra,No Coupon,No,No,No,27,0.0,22020.45
867,4147,2025-01-11,Delivered,Debit Card,8016.89,0.0,0.0,1443.04,9459.93,Ahmedabad,Gujarat,No Coupon,No,No,No,159,0.0,9300.93
868,4147,2025-02-06,Delivered,UPI,111754.79,0.0,0.0,20115.86,131870.65,Ahmedabad,Gujarat,No Coupon,No,No,No,377,0.0,131493.65
869,10061,2025-08-10,Delivered,UPI,40911.57,2342.08,0.0,6942.51,45512.0,Hyderabad,Telangana,PAYTM50,No,No,No,255,0.0,45257.0
870,10061,2025-09-01,Returned,UPI,5083.63,63.94,0.0,903.54,5923.23,Hyderabad,Telangana,SAVE10,No,Yes,Yes,415,415.0,5508.23
871,5505,2026-05-04,Delivered,Wallet,2828.59,384.95,0.0,439.86,2883.5,Pune,Maharashtra,FESTIVE20,No,No,No,297,0.0,2586.5
