return_refund_id,order_id,order_item_id,return_type,return_request_date,return_reason,returned_quantity,product_condition,refund_status,refund_request_date,refund_processed_date,refund_amount,reverse_logistics_cost,restocking_cost,refund_delay_days,is_full_refund
773,959,1657,Quality Issue,2025-02-28,Late Delivery,1,Damaged,Processed,2025-02-28,2025-03-03,28455.49,140.63,38.56,1,Yes
774,959,1658,Quality Issue,2025-02-28,Late Delivery,1,Opened,Processed,2025-02-28,2025-03-02,27649.61,72.87,26.44,8,Yes
775,959,1659,Quality Issue,2025-03-02,Late Delivery,1,Opened,Processed,2025-03-02,2025-03-05,1331.19,148.51,35.28,6,Yes
776,960,1661,Quality Issue,2025-04-08,Size/Fit Issue,1,Sellable,Processed,2025-04-08,2025-04-12,4503.9,93.69,23.42,6,Yes
777,968,1673,Wrong Item,2026-04-05,Late Delivery,1,Damaged,Failed,2026-04-05,2026-04-08,547.89,80.37,25.51,7,Yes
778,970,1676,Wrong Item,2025-07-08,Customer Refused,1,Damaged,Processed,2025-07-08,2025-07-11,75380.11,58.36,21.29,5,Yes
779,970,1677,Late Delivery,2025-07-10,Customer Refused,1,Damaged,Processed,2025-07-10,2025-07-13,1553.01,130.76,22.73,2,Yes
780,970,1678,Wrong Item,2025-07-10,Customer Refused,1,Opened,Processed,2025-07-10,2025-07-12,4089.03,92.7,10.29,8,Yes
781,971,1679,Late Delivery,2025-08-07,Late Delivery,1,Sellable,Processed,2025-08-07,2025-08-08,29890.73,94.35,14.39,8,Yes
782,972,1680,Quality Issue,2026-02-08,Late Delivery,1,Damaged,Processed,2026-02-08,2026-02-11,33473.5,64.69,24.62,7,Yes
783,973,1681,Late Delivery,2026-03-09,Late Delivery,1,Sellable,Processed,2026-03-09,2026-03-12,55349.47,90.45,30.53,4,Yes
784,976,1685,Quality Issue,2026-03-30,Customer Refused,2,Opened,Processed,2026-03-31,2026-04-01,72595.1,64.98,37.21,2,Yes
785,976,1686,Late Delivery,2026-04-02,Customer Refused,1,Sellable,Processed,2026-04-03,2026-04-04,3360.14,58.34,35.7,5,Yes
786,976,1687,Quality Issue,2026-04-03,Customer Refused,1,Damaged,Pending,2026-04-04,2026-04-06,39011.03,77.78,14.39,7,Yes
787,976,1688,Quality Issue,2026-04-02,Customer Refused,2,Sellable,Failed,2026-04-03,2026-04-05,3553.78,72.46,22.44,8,Yes
788,976,1689,Quality Issue,2026-04-03,Customer Refused,1,Damaged,Failed,2026-04-04,2026-04-06,1119.88,63.24,29.14,8,Yes
789,980,1694,Wrong Item,2026-03-01,Customer Refused,1,Opened,Processed,2026-03-01,2026-03-03,693.1,104.95,23.65,9,Yes
790,980,1695,Wrong Item,2026-02-27,Customer Refused,1,Damaged,Processed,2026-02-27,2026-03-01,1459.51,55.26,11.41,3,Yes
791,980,1696,Quality Issue,2026-02-28,Customer Refused,1,Sellable,Processed,2026-02-28,2026-03-02,109590.9,67.16,32.57,5,Yes
792,980,1697,Late Delivery,2026-03-01,Customer Refused,1,Damaged,Processed,2026-03-01,2026-03-04,2690.23,127.86,13.08,9,Yes
793,980,1698,Late Delivery,2026-03-01,Customer Refused,1,Opened,Processed,2026-03-01,2026-03-04,79013.27,126.08,24.08,7,Yes
794,982,1700,Quality Issue,2026-05-30,Customer Refused,1,Damaged,Processed,2026-05-30,2026-05-31,1913.58,146.01,15.76,3,Yes
795,983,1701,Wrong Item,2025-01-09,Customer Refused,1,Opened,Processed,2025-01-09,2025-01-10,17009.13,104.86,35.87,4,Yes
796,983,1702,Quality Issue,2025-01-08,Customer Refused,1,Opened,Processed,2025-01-08,2025-01-09,484.01,117.14,28.43,3,Yes
797,984,1703,Late Delivery,2025-07-15,Late Delivery,1,Opened,Processed,2025-07-15,2025-07-16,58790.28,128.03,27.56,3,Yes
798,984,1704,Quality Issue,2025-07-11,Late Delivery,1,Opened,Pending,2025-07-11,2025-07-12,2372.47,111.97,14.01,6,Yes
799,985,1705,Quality Issue,2024-10-16,Late Delivery,1,Damaged,Processed,2024-10-16,2024-10-18,1776.03,119.09,29.38,3,Yes
800,986,1706,Late Delivery,2024-11-30,Customer Refused,1,Damaged,Processed,2024-11-30,2024-12-03,4173.88,77.95,16.33,3,Yes
801,987,1707,Late Delivery,2024-10-01,Customer Refused,1,Opened,Processed,2024-10-01,2024-10-02,384.05,105.64,22.65,3,Yes
802,989,1712,Quality Issue,2025-04-08,Late Delivery,1,Opened,Processed,2025-04-08,2025-04-09,25376.43,52.96,25.31,9,Yes
803,990,1713,Quality Issue,2025-07-30,Customer Refused,1,Damaged,Processed,2025-07-30,2025-08-02,2376.11,134.07,31.09,7,Yes
804,991,1714,Late Delivery,2025-08-13,Customer Refused,1,Sellable,Pending,2025-08-14,2025-08-16,1650.81,65.75,19.09,5,Yes
805,991,1715,Late Delivery,2025-08-15,Customer Refused,2,Opened,Processed,2025-08-16,2025-08-18,1532.62,99.82,36.62,3,Yes
806,992,1716,Wrong Item,2025-04-21,Customer Refused,1,Opened,Processed,2025-04-21,2025-04-24,9021.21,51.79,29.11,5,Yes
807,992,1717,Quality Issue,2025-04-24,Customer Refused,1,Sellable,Processed,2025-04-24,2025-04-26,994.26,134.33,15.7,2,Yes
808,993,1718,Quality Issue,2024-09-05,Customer Refused,1,Damaged,Processed,2024-09-05,2024-09-08,1495.14,102.15,36.74,2,Yes
809,997,1726,Late Delivery,2025-12-17,Late Delivery,1,Opened,Processed,2025-12-17,2025-12-19,13782.78,61.11,18.57,4,Yes
810,997,1727,Late Delivery,2025-12-17,Late Delivery,2,Damaged,Failed,2025-12-17,2025-12-19,1649.13,58.66,14.95,7,Yes
811,998,1728,Late Delivery,2024-10-19,Customer Refused,1,Sellable,Processed,2024-10-19,2024-10-21,87327.59,126.12,21.1,5,Yes
812,999,1729,Quality Issue,2024-11-10,Customer Refused,1,Sellable,Processed,2024-11-10,2024-11-11,1789.37,90.24,30.83,5,Yes
813,1000,1730,Quality Issue,2026-01-29,Customer Refused,2,Opened,Processed,2026-01-29,2026-02-01,5543.04,103.05,11.46,8,Yes
814,1000,1731,Quality Issue,2026-02-01,Customer Refused,1,Damaged,Processed,2026-02-01,2026-02-03,4683.27,88.63,21.0,4,Yes
815,1001,1732,Late Delivery,2025-09-28,Customer Refused,2,Damaged,Processed,2025-09-28,2025-09-29,50837.32,82.74,17.64,1,Yes
816,1002,1734,Quality Issue,2026-03-17,Damaged Product,1,Opened,Processed,2026-03-17,2026-03-21,120304.55,176.02,34.75,3,Yes
817,1003,1736,Wrong Item,2024-09-18,Customer Refused,1,Opened,Processed,2024-09-18,2024-09-20,2478.5,82.69,23.38,3,Yes
818,1006,1739,Wrong Item,2026-03-04,Customer Refused,2,Sellable,Processed,2026-03-04,2026-03-05,2016.04,125.28,36.79,2,Yes
819,1009,1742,Wrong Item,2025-12-02,Customer Refused,1,Sellable,Processed,2025-12-02,2025-12-05,7717.28,62.54,16.67,3,Yes
820,1010,1743,Late Delivery,2025-09-21,Product Quality,1,Sellable,Processed,2025-09-21,2025-09-24,1349.54,168.68,17.48,9,Yes
821,1013,1747,Quality Issue,2024-09-20,Size/Fit Issue,1,Damaged,Processed,2024-09-21,2024-09-22,3746.51,125.74,43.75,7,Yes
822,1014,1748,Quality Issue,2024-10-27,Customer Refused,1,Sellable,Processed,2024-10-27,2024-10-28,60612.22,120.95,28.86,7,Yes
823,1015,1749,Wrong Item,2024-11-19,Late Delivery,1,Damaged,Processed,2024-11-19,2024-11-22,3438.7,63.71,20.84,6,Yes
824,1015,1750,Late Delivery,2024-11-19,Late Delivery,1,Damaged,Processed,2024-11-19,2024-11-20,3797.71,108.56,21.6,7,Yes
825,1016,1751,Wrong Item,2024-12-06,Customer Refused,1,Opened,Processed,2024-12-06,2024-12-09,2471.23,122.72,16.2,2,Yes
826,1017,1752,Quality Issue,2024-08-11,Customer Refused,2,Sellable,Processed,2024-08-11,2024-08-14,89408.52,109.82,20.2,9,Yes
827,1018,1753,Quality Issue,2026-04-11,Customer Refused,2,Damaged,Processed,2026-04-11,2026-04-12,108388.59,72.4,11.59,8,Yes
828,1018,1754,Late Delivery,2026-04-11,Customer Refused,2,Sellable,Processed,2026-04-11,2026-04-12,1316.82,136.28,38.83,5,Yes
829,1018,1755,Late Delivery,2026-04-11,Customer Refused,2,Opened,Processed,2026-04-11,2026-04-14,13567.44,91.05,29.68,9,Yes
830,1020,1760,Quality Issue,2024-09-20,Customer Refused,1,Opened,Processed,2024-09-20,2024-09-23,91105.66,108.05,16.17,4,Yes
831,1023,1764,Wrong Item,2026-07-12,Late Delivery,2,Sellable,Processed,2026-07-12,2026-07-15,123249.6,78.92,13.32,5,Yes
832,1023,1765,Quality Issue,2026-07-10,Late Delivery,1,Opened,Pending,2026-07-10,2026-07-11,2482.37,61.7,39.98,3,Yes
833,1025,1767,Quality Issue,2024-08-18,Size/Fit Issue,2,Sellable,Processed,2024-08-18,,0.0,165.1,20.81,3,No
834,1028,1770,Late Delivery,2026-07-11,Customer Refused,1,Damaged,Processed,2026-07-11,2026-07-14,2307.97,83.23,37.42,8,Yes
835,1031,1773,Quality Issue,2026-05-01,Late Delivery,1,Damaged,Processed,2026-05-01,2026-05-03,1446.76,65.84,23.61,1,Yes
836,1031,1774,Late Delivery,2026-05-05,Late Delivery,1,Sellable,Processed,2026-05-05,2026-05-07,39314.87,59.06,32.43,4,Yes
837,1031,1775,Late Delivery,2026-05-02,Late Delivery,1,Damaged,Processed,2026-05-02,2026-05-03,82264.94,66.06,25.83,9,Yes
838,1037,1785,Late Delivery,2026-01-27,Late Delivery,1,Sellable,Pending,2026-01-27,2026-01-30,2644.48,103.09,13.67,7,Yes
839,1042,1790,Late Delivery,2025-02-18,Late Delivery,2,Damaged,Processed,2025-02-18,2025-02-19,68975.82,131.03,11.92,2,Yes
840,1043,1791,Wrong Item,2025-01-23,Customer Refused,1,Opened,Processed,2025-01-23,2025-01-26,1880.46,54.86,27.25,3,Yes
841,1043,1792,Late Delivery,2025-01-22,Customer Refused,1,Opened,Processed,2025-01-22,2025-01-24,1894.03,73.73,25.62,7,Yes
842,1045,1794,Quality Issue,2025-11-26,Customer Refused,1,Damaged,Processed,2025-11-26,2025-11-28,30639.92,144.7,38.78,8,Yes
843,1045,1795,Quality Issue,2025-11-25,Customer Refused,1,Opened,Processed,2025-11-25,2025-11-26,402.52,111.93,22.38,7,Yes
844,1047,1798,Late Delivery,2025-07-10,Late Delivery,1,Sellable,Processed,2025-07-10,2025-07-14,821.52,101.05,27.16,4,Yes
845,1047,1800,Late Delivery,2025-07-11,Product Quality,2,Opened,Processed,2025-07-11,2025-07-14,69127.88,92.01,25.71,2,Yes
846,1052,1812,Quality Issue,2025-04-18,Late Delivery,1,Sellable,Processed,2025-04-18,2025-04-21,7698.72,97.73,39.47,5,Yes
847,1052,1813,Wrong Item,2025-04-17,Late Delivery,2,Damaged,Processed,2025-04-17,2025-04-19,3617.33,123.47,26.07,3,Yes
848,1052,1814,Quality Issue,2025-04-19,Late Delivery,1,Opened,Processed,2025-04-19,2025-04-20,2522.94,108.0,18.54,2,Yes
849,1055,1817,Quality Issue,2024-12-07,Customer Refused,1,Sellable,Processed,2024-12-07,2024-12-08,4194.1,68.67,19.69,2,Yes
850,1055,1818,Quality Issue,2024-12-04,Customer Refused,1,Opened,Processed,2024-12-04,2024-12-06,168366.34,52.08,17.05,1,Yes
851,1058,1821,Late Delivery,2024-12-11,Customer Refused,1,Damaged,Processed,2024-12-11,2024-12-12,3515.07,94.42,37.21,5,Yes
852,1061,1824,Late Delivery,2026-07-04,Customer Refused,1,Sellable,Processed,2026-07-04,2026-07-07,19950.15,146.79,26.58,1,Yes
853,1062,1825,Quality Issue,2026-08-15,Customer Refused,1,Opened,Pending,2026-08-15,2026-08-17,1968.64,67.91,23.27,3,Yes
854,1062,1826,Wrong Item,2026-08-13,Customer Refused,1,Sellable,Processed,2026-08-13,2026-08-16,11889.97,88.07,27.8,3,Yes
855,1062,1827,Wrong Item,2026-08-16,Customer Refused,1,Sellable,Processed,2026-08-16,2026-08-18,36231.4,145.41,28.8,7,Yes
856,1062,1828,Wrong Item,2026-08-12,Customer Refused,2,Sellable,Processed,2026-08-12,2026-08-15,97305.42,109.88,26.57,1,Yes
857,1063,1829,Wrong Item,2024-10-13,Late Delivery,1,Damaged,Processed,2024-10-13,2024-10-15,1426.15,90.25,16.62,4,Yes
858,1064,1830,Quality Issue,2025-11-27,Customer Refused,3,Damaged,Processed,2025-11-27,2025-11-30,8644.56,110.48,28.72,8,Yes
859,1064,1831,Late Delivery,2025-11-24,Customer Refused,1,Opened,Processed,2025-11-24,2025-11-27,1136.14,94.45,30.72,5,Yes
860,1065,1832,Wrong Item,2025-12-21,Late Delivery,1,Damaged,Processed,2025-12-21,2025-12-23,30040.13,81.81,15.0,5,Yes
861,1065,1833,Wrong Item,2025-12-18,Late Delivery,1,Sellable,Processed,2025-12-18,2025-12-21,1148.35,108.55,26.62,1,Yes
862,1065,1834,Wrong Item,2025-12-21,Late Delivery,1,Opened,Failed,2025-12-21,2025-12-24,3268.72,81.07,12.28,7,Yes
863,1065,1835,Late Delivery,2025-12-18,Late Delivery,1,Sellable,Pending,2025-12-18,2025-12-20,2016.91,132.53,21.53,7,Yes
864,1065,1836,Late Delivery,2025-12-20,Late Delivery,1,Sellable,Processed,2025-12-20,2025-12-23,39220.21,73.57,35.79,9,Yes
865,1067,1838,Wrong Item,2025-07-13,Late Delivery,1,Opened,Processed,2025-07-13,2025-07-16,3973.98,83.34,37.57,6,Yes
866,1069,1841,Wrong Item,2026-03-20,Customer Refused,1,Damaged,Processed,2026-03-20,2026-03-23,22016.42,116.76,36.51,9,Yes
867,1069,1842,Quality Issue,2026-03-21,Customer Refused,2,Damaged,Processed,2026-03-21,2026-03-22,2785.82,109.62,29.55,3,Yes
868,1071,1845,Quality Issue,2025-09-23,Customer Refused,1,Sellable,Processed,2025-09-23,2025-09-24,13792.96,67.27,12.39,1,Yes
869,1072,1846,Wrong Item,2026-05-22,Customer Refused,1,Sellable,Processed,2026-05-22,2026-05-23,140864.75,64.33,19.55,3,Yes
870,1072,1847,Late Delivery,2026-05-21,Customer Refused,1,Opened,Processed,2026-05-21,2026-05-23,1252.44,108.55,35.09,2,Yes
871,1072,1848,Wrong Item,2026-05-22,Customer Refused,1,Damaged,Processed,2026-05-22,2026-05-25,57549.62,75.06,21.46,1,Yes
872,1075,1852,Late Delivery,2025-12-24,Late Delivery,1,Sellable,Failed,2025-12-24,2025-12-25,6782.66,94.43,23.15,9,Yes
873,1075,1853,Late Delivery,2025-12-25,Late Delivery,1,Opened,Processed,2025-12-25,2025-12-27,3476.75,69.54,38.47,6,Yes
874,1076,1854,Late Delivery,2026-01-31,Late Delivery,1,Damaged,Processed,2026-01-31,2026-02-03,953.64,64.27,14.6,9,Yes
875,1076,1855,Wrong Item,2026-01-28,Late Delivery,1,Damaged,Pending,2026-01-28,2026-01-29,308.59,98.18,21.37,5,Yes
876,1076,1856,Wrong Item,2026-01-31,Late Delivery,2,Opened,Processed,2026-01-31,2026-02-03,9595.45,89.28,33.96,9,Yes
877,1077,1857,Late Delivery,2024-09-19,Customer Refused,1,Sellable,Pending,2024-09-19,2024-09-21,1342.16,140.17,35.97,8,Yes
878,1078,1858,Quality Issue,2024-10-05,Customer Refused,3,Sellable,Processed,2024-10-05,2024-10-06,8550.84,58.8,27.21,6,Yes
879,1078,1859,Quality Issue,2024-10-05,Customer Refused,1,Damaged,Processed,2024-10-05,2024-10-08,8241.32,97.34,21.74,3,Yes
880,1079,1861,Quality Issue,2024-12-29,Changed Mind,1,Sellable,Processed,2024-12-29,,3180.31,93.87,36.3,5,Yes
881,1080,1862,Late Delivery,2024-10-27,Customer Refused,1,Sellable,Processed,2024-10-27,2024-10-28,3584.35,105.76,26.03,1,Yes
882,1081,1863,Late Delivery,2024-12-26,Late Delivery,1,Opened,Pending,2024-12-27,2024-12-29,767.48,97.22,16.92,2,Yes
883,1081,1864,Wrong Item,2024-12-23,Late Delivery,1,Damaged,Processed,2024-12-24,2024-12-25,93433.5,103.61,10.18,2,Yes
884,1083,1866,Late Delivery,2024-12-23,Late Delivery,1,Sellable,Processed,2024-12-23,2024-12-24,221.82,153.55,31.16,4,Yes
885,1084,1869,Late Delivery,2026-02-25,Product Quality,1,Opened,Processed,2026-02-25,,2516.43,130.79,22.82,1,Yes
886,1085,1870,Late Delivery,2026-03-09,Late Delivery,1,Sellable,Processed,2026-03-09,2026-03-12,4243.47,140.54,35.71,9,Yes
887,1085,1871,Wrong Item,2026-03-12,Late Delivery,3,Opened,Processed,2026-03-12,2026-03-13,104488.6,71.27,20.23,7,Yes
888,1086,1872,Late Delivery,2026-08-07,Late Delivery,1,Sellable,Processed,2026-08-08,2026-08-11,90516.75,111.81,35.71,9,Yes
889,1086,1873,Wrong Item,2026-08-06,Late Delivery,1,Damaged,Pending,2026-08-07,2026-08-09,730.4,51.63,12.96,5,Yes
890,1087,1874,Quality Issue,2026-07-14,Customer Refused,1,Sellable,Processed,2026-07-14,2026-07-17,137569.27,118.61,22.32,4,Yes
891,1088,1875,Quality Issue,2026-06-11,Changed Mind,1,Opened,Failed,2026-06-11,2026-06-13,2305.14,160.12,22.6,9,Yes
892,1090,1877,Quality Issue,2025-11-15,Not as Described,1,Defective,Processed,2025-11-15,2025-11-18,17084.55,93.37,15.61,9,Yes
893,1091,1878,Quality Issue,2024-11-28,Late Delivery,1,Sellable,Processed,2024-11-28,2024-11-29,2840.66,93.85,29.24,9,Yes
894,1091,1879,Wrong Item,2024-11-30,Late Delivery,1,Opened,Processed,2024-11-30,2024-12-03,3406.42,120.08,37.08,3,Yes
895,1094,1883,Late Delivery,2026-02-11,Customer Refused,1,Sellable,Processed,2026-02-11,2026-02-12,43654.41,138.74,35.04,5,Yes
896,1094,1884,Late Delivery,2026-02-15,Customer Refused,2,Sellable,Failed,2026-02-15,2026-02-17,7799.34,142.83,13.08,5,Yes
897,1094,1885,Wrong Item,2026-02-13,Customer Refused,1,Sellable,Processed,2026-02-13,2026-02-16,1009.65,127.43,16.53,8,Yes
898,1096,1890,Quality Issue,2026-06-12,Late Delivery,1,Opened,Processed,2026-06-12,2026-06-14,64573.86,84.34,18.09,5,Yes
899,1097,1891,Late Delivery,2026-07-06,Late Delivery,3,Sellable,Processed,2026-07-06,2026-07-07,44141.25,77.72,29.88,2,Yes
900,1098,1892,Late Delivery,2026-03-13,Late Delivery,1,Damaged,Pending,2026-03-13,2026-03-15,71604.88,63.46,12.39,3,Yes
901,1098,1893,Late Delivery,2026-03-09,Late Delivery,1,Damaged,Processed,2026-03-09,2026-03-11,4528.45,87.61,29.59,5,Yes
902,1098,1894,Late Delivery,2026-03-10,Late Delivery,1,Damaged,Processed,2026-03-10,2026-03-13,3261.61,138.27,28.42,4,Yes
903,1099,1895,Late Delivery,2026-04-17,Late Delivery,1,Opened,Processed,2026-04-18,2026-04-19,73045.62,115.41,12.61,7,Yes
904,1099,1896,Wrong Item,2026-04-20,Late Delivery,1,Sellable,Processed,2026-04-21,2026-04-23,23015.23,67.32,19.31,2,Yes
905,1099,1897,Wrong Item,2026-04-20,Late Delivery,1,Sellable,Failed,2026-04-21,2026-04-22,36002.85,72.56,23.96,5,Yes
906,1099,1898,Wrong Item,2026-04-20,Late Delivery,1,Sellable,Processed,2026-04-21,2026-04-23,4768.05,107.53,34.49,5,Yes
907,1099,1899,Quality Issue,2026-04-18,Late Delivery,2,Damaged,Processed,2026-04-19,2026-04-21,3789.94,115.7,29.54,8,Yes
908,1101,1902,Late Delivery,2026-06-24,Customer Refused,1,Damaged,Processed,2026-06-24,2026-06-27,636.0,107.78,17.02,6,Yes
909,1101,1903,Quality Issue,2026-06-21,Customer Refused,1,Damaged,Pending,2026-06-21,2026-06-24,157753.88,81.02,17.35,1,Yes
910,1102,1904,Wrong Item,2025-02-12,Late Delivery,1,Damaged,Processed,2025-02-12,2025-02-14,89733.28,72.17,33.99,9,Yes
911,1104,1906,Wrong Item,2026-05-14,Damaged Product,1,Defective,Processed,2026-05-14,2026-05-15,4540.96,64.9,20.15,9,Yes
912,1105,1907,Late Delivery,2026-06-13,Customer Refused,1,Damaged,Failed,2026-06-13,2026-06-15,1812.2,52.35,37.26,8,Yes
913,1106,1908,Late Delivery,2024-12-10,Late Delivery,1,Damaged,Processed,2024-12-10,2024-12-12,68775.54,91.85,34.58,2,Yes
914,1111,1915,Wrong Item,2025-11-23,Size/Fit Issue,1,Sellable,Processed,2025-11-23,2025-11-25,1194.06,61.8,23.24,2,Yes
915,1113,1919,Late Delivery,2025-03-03,Late Delivery,1,Opened,Pending,2025-03-03,2025-03-04,2427.87,82.17,14.07,3,Yes
916,1113,1920,Quality Issue,2025-03-01,Late Delivery,1,Damaged,Pending,2025-03-01,2025-03-04,1699.58,137.07,25.57,1,Yes
917,1113,1921,Wrong Item,2025-03-02,Late Delivery,2,Damaged,Pending,2025-03-02,2025-03-03,1305.0,54.47,18.09,5,Yes
918,1114,1922,Wrong Item,2026-08-04,Size/Fit Issue,2,Sellable,Processed,2026-08-05,2026-08-06,4570.12,137.79,24.0,1,Yes
919,1115,1927,Quality Issue,2025-11-04,Late Delivery,1,Damaged,Failed,2025-11-04,2025-11-06,769.6,120.61,10.82,3,Yes
920,1116,1928,Quality Issue,2025-11-28,Customer Refused,1,Opened,Processed,2025-11-28,2025-12-01,6369.71,63.32,25.71,3,Yes
921,1118,1933,Quality Issue,2026-08-03,Product Quality,1,Sellable,Processed,2026-08-03,2026-08-07,951.83,101.47,22.08,4,Yes
922,1118,1934,Late Delivery,2026-08-01,Damaged Product,1,Damaged,Processed,2026-08-01,2026-08-04,1214.13,100.5,23.85,5,Yes
923,1126,1949,Wrong Item,2025-10-21,Customer Refused,1,Opened,Processed,2025-10-21,2025-10-24,464.31,120.03,37.37,2,Yes
924,1127,1950,Late Delivery,2025-11-09,Changed Mind,1,Opened,Processed,2025-11-09,2025-11-13,2052.78,159.2,38.68,7,Yes
925,1127,1951,Late Delivery,2025-11-11,Changed Mind,1,Sellable,Processed,2025-11-11,2025-11-14,3958.62,170.58,49.64,4,Yes
926,1128,1952,Late Delivery,2024-11-25,Late Delivery,1,Opened,Processed,2024-11-25,2024-11-28,36942.51,86.9,14.36,2,Yes
927,1128,1953,Wrong Item,2024-11-25,Late Delivery,1,Sellable,Processed,2024-11-25,2024-11-28,953.31,134.74,16.59,2,Yes
928,1128,1954,Wrong Item,2024-11-24,Late Delivery,1,Opened,Pending,2024-11-24,2024-11-25,4624.84,96.87,35.89,2,Yes
929,1128,1955,Wrong Item,2024-11-26,Late Delivery,1,Damaged,Pending,2024-11-26,2024-11-27,1947.26,51.87,19.1,3,Yes
930,1128,1956,Wrong Item,2024-11-26,Late Delivery,1,Sellable,Processed,2024-11-26,2024-11-27,2298.73,142.68,24.34,5,Yes
931,1131,1961,Quality Issue,2024-12-07,Customer Refused,2,Sellable,Processed,2024-12-07,2024-12-10,3225.58,92.95,35.68,2,Yes
932,1131,1962,Wrong Item,2024-12-03,Customer Refused,1,Sellable,Processed,2024-12-03,2024-12-04,664.42,142.72,13.85,9,Yes
933,1133,1964,Quality Issue,2024-08-25,Customer Refused,1,Opened,Processed,2024-08-25,2024-08-28,1108.08,98.48,38.53,2,Yes
934,1134,1965,Late Delivery,2024-12-03,Customer Refused,1,Sellable,Processed,2024-12-03,2024-12-06,39307.26,142.55,10.93,3,Yes
935,1138,1969,Late Delivery,2025-02-21,Late Delivery,1,Opened,Processed,2025-02-22,2025-02-25,2517.76,93.28,17.42,2,Yes
936,1138,1970,Wrong Item,2025-02-20,Late Delivery,2,Damaged,Processed,2025-02-21,2025-02-23,829.7,83.54,33.66,8,Yes
937,1138,1971,Quality Issue,2025-02-24,Late Delivery,1,Opened,Processed,2025-02-25,2025-02-26,1458.36,122.26,34.88,6,Yes
938,1138,1972,Late Delivery,2025-02-24,Late Delivery,2,Damaged,Processed,2025-02-25,2025-02-28,4745.06,81.75,33.55,1,Yes
939,1138,1973,Quality Issue,2025-02-24,Late Delivery,1,Opened,Processed,2025-02-25,2025-02-27,2132.0,58.06,39.02,1,Yes
940,1144,1982,Late Delivery,2025-07-10,Late Delivery,1,Opened,Processed,2025-07-10,2025-07-13,1985.52,50.72,10.54,9,Yes
941,1144,1983,Late Delivery,2025-07-10,Late Delivery,1,Opened,Processed,2025-07-10,2025-07-12,4477.8,143.01,32.02,9,Yes
942,1146,1987,Wrong Item,2026-03-10,Customer Refused,1,Opened,Processed,2026-03-10,2026-03-13,22410.21,142.95,21.86,1,Yes
943,1146,1988,Wrong Item,2026-03-13,Customer Refused,2,Damaged,Failed,2026-03-13,2026-03-14,8304.46,104.16,18.89,6,Yes
944,1146,1989,Quality Issue,2026-03-12,Customer Refused,3,Opened,Processed,2026-03-12,2026-03-15,4467.78,149.06,12.95,8,Yes
945,1148,1994,Quality Issue,2026-06-15,Late Delivery,1,Damaged,Pending,2026-06-15,2026-06-17,3113.14,71.49,35.94,3,Yes
946,1148,1995,Wrong Item,2026-06-12,Late Delivery,2,Sellable,Processed,2026-06-12,2026-06-13,1610.02,79.95,32.48,3,Yes
947,1148,1996,Late Delivery,2026-06-15,Late Delivery,2,Opened,Processed,2026-06-15,2026-06-18,1328.84,145.5,36.69,3,Yes
948,1148,1997,Quality Issue,2026-06-12,Late Delivery,1,Damaged,Failed,2026-06-12,2026-06-15,2531.12,59.84,25.04,7,Yes
949,1149,1998,Quality Issue,2026-07-01,Late Delivery,1,Opened,Failed,2026-07-01,2026-07-02,535.22,138.84,13.85,3,Yes
950,1151,2001,Quality Issue,2025-01-10,Customer Refused,1,Opened,Processed,2025-01-10,2025-01-12,285.32,74.06,25.03,2,Yes
951,1151,2002,Wrong Item,2025-01-07,Customer Refused,1,Opened,Processed,2025-01-07,2025-01-10,1818.34,132.39,37.05,7,Yes
